;gender;date;hitCreationDate;householdIncome;householdSize;locationCity;locationCountry;locationRegion;maritalStatus;postToCompletionSecs;workerId;yearOfBirth
8595;female;2020-07-31 03:28:43.086;2020-07-31 02:03:01.000;$10,000-$14,999;4;pasadena;US;tx;married;5142;f1ffb55493f9018e0a7299d8ea941048;1952
8596;male;2020-07-31 03:21:23.576;2020-07-31 03:18:11.000;$40,000-$59,999;2;san jose;US;ca;married;192;b58e0fe99fad3951898d20fc46726908;1959
8597;male;2020-07-31 02:48:52.079;2020-07-31 02:48:01.000;$25,000-$39,999;2;montgomery;US;vt;married;51;531f36873cd24e8d4eaa58f40799549f;1973
8598;male;2020-07-31 02:36:20.144;2020-07-31 02:33:00.000;$40,000-$59,999;4;?;GB;sct;married;200;0994e0be341a47fe87de75c43043410c;1986
8599;male;2020-07-31 02:34:25.548;2020-07-31 01:18:01.000;$10,000-$14,999;2;chennai;IN;tn;single;4584;31a328315ca424a1fb397d5ea9b3ac1f;1992
8600;female;2020-07-31 02:33:53.439;2020-07-31 01:33:01.000;$100,000 or more;3;sunrise;US;fl;married;3652;d2b61e17a26e8c9f8da29dde80b26b86;1992
8601;male;2020-07-31 02:27:37.462;2020-07-31 02:18:01.000;$25,000-$39,999;4;hyderabad;IN;tg;single;576;b1ec8251da9bd98e4d8ad07051c84059;1990
8602;female;2020-07-31 02:23:46.260;2020-07-30 22:33:02.000;$60,000-$74,999;1;cypress;US;tx;single;13844;4dc3e88bbe2150a7b130918869334542;1982
8603;male;2020-07-31 01:24:24.902;2020-07-31 00:18:01.000;$10,000-$14,999;5+;missoula;US;mt;married;3983;fdad2bc9e6a60ec0c5b47472be5dfefb;1979
8604;male;2020-07-31 01:23:02.669;2020-07-31 01:03:01.000;$15,000-$24,999;3;portland;US;me;single;1201;49b2ab0517e06dd119c43cd81f610dde;1994
8605;male;2020-07-31 01:22:38.745;2020-07-31 00:03:01.000;$25,000-$39,999;2;chennai;IN;tn;married;4777;e7434bb76222b3eca48878b384948faa;1992
8606;male;2020-07-31 01:20:52.221;2020-07-31 00:48:00.000;Less than $10,000;3;?;US;?;married;1972;1f5901af2929248ec865e7ea8a8af81b;1983
8607;female;2020-07-31 00:40:42.451;;$40,000-$59,999;3;new york;US;ny;single;NA;9fa2e979ec3f2b4fc75155da96a76d3c;1995
8608;female;2020-07-31 00:40:42.450;2020-07-31 00:33:00.000;$40,000-$59,999;3;new york;US;ny;single;462;9fa2e979ec3f2b4fc75155da96a76d3c;1995
8609;male;2020-07-31 00:03:44.377;2020-07-30 23:48:01.000;$40,000-$59,999;2;lauderhill;US;fl;married;943;542d89d77f317d3fdc9f684b778a6681;1969
8610;male;2020-07-30 23:46:05.302;2020-07-30 23:33:00.000;$10,000-$14,999;5+;divinopolis;BR;mg;married;785;b7e4c05152e36fc499dd58206e9713a7;1967
8611;female;2020-07-30 23:37:48.936;2020-07-30 22:48:08.000;$40,000-$59,999;1;washington;US;dc;single;2980;b58510e731edd5b55f6edea55f6c6248;1986
8612;male;2020-07-30 23:20:06.818;2020-07-30 23:18:01.000;$10,000-$14,999;2;portland;US;me;married;125;fb38290a7fd2363110f87e17b650013a;1955
8613;female;2020-07-30 22:20:57.340;2020-07-30 20:03:09.000;$75,000-$99,999;5+;?;GB;sct;married;8268;53994004191cbe96d8128b232007d230;1990
8614;male;2020-07-30 22:19:01.334;2020-07-30 22:18:03.000;$100,000 or more;5+;phoenixville;US;pa;single;58;7aad57a395461af3fbfa868d3b03b959;1999
8615;male;2020-07-30 22:04:20.017;2020-07-30 22:03:09.000;$40,000-$59,999;2;taylors;US;sc;married;71;bed264b885a93db0648ebfc7ad6daa2e;1992
8616;male;2020-07-30 21:54:30.698;2020-07-30 21:48:01.000;$15,000-$24,999;2;niteroi;BR;rj;single;389;1f113f0f9e4906587f2ca57e1d162454;1996
8617;male;2020-07-30 21:35:07.168;2020-07-30 21:33:00.000;$15,000-$24,999;4;chicago;US;il;single;127;e1d27d1baec6f83d6e909961b1516dc2;1995
8618;female;2020-07-30 21:23:03.733;2020-07-30 21:18:01.000;$100,000 or more;4;erie;US;pa;married;302;91d46d5d32d9cd49dcf4875d681b2d91;1982
8619;male;2020-07-30 21:21:46.894;2020-07-30 20:33:00.000;$40,000-$59,999;3;doylestown;US;pa;married;2926;8abe44c9f10d84c7358a0c2a8e558fa3;1976
8620;male;2020-07-30 21:08:09.270;2020-07-30 21:03:01.000;$25,000-$39,999;4;salt lake city;US;ut;married;308;fe24289327877381cfa2b14e37c45210;1968
8621;male;2020-07-30 21:05:02.906;2020-07-30 20:18:01.000;$25,000-$39,999;2;chicago;US;il;married;2821;a46a8768d7231f9dddac17cfc68cf549;1990
8622;male;2020-07-30 21:01:37.006;2020-07-30 19:18:00.000;$40,000-$59,999;2;brugherio;IT;25;single;6217;6158114b634b3a4d348c89a92bf1182b;1974
8623;female;2020-07-30 21:01:00.464;2020-07-30 19:33:01.000;$25,000-$39,999;2;secaucus;US;nj;married;5279;ff2366d968aeaf7520a66c77679b1d14;1960
8624;female;2020-07-30 19:48:56.244;2020-07-30 19:48:01.000;$40,000-$59,999;3;mebane;US;nc;divorced;55;63fbaeeb12d33badbbac189c5a4e88e8;1986
8625;female;2020-07-30 19:08:23.840;2020-07-30 19:03:01.000;$60,000-$74,999;4;nocatee;US;fl;married;322;cd19b39ace801882180907dfb2404828;1986
8626;female;2020-07-30 18:51:45.768;2020-07-30 18:48:01.000;$10,000-$14,999;4;brighton;US;co;married;224;523101b53343b3daa0962b9cc5050a19;1985
8627;male;2020-07-30 18:38:35.773;2020-07-30 18:33:00.000;$10,000-$14,999;2;lowell;US;ma;married;335;ac74fc89767ec38a9114880247359930;1991
8628;male;2020-07-30 18:28:38.594;2020-07-30 17:48:11.000;$40,000-$59,999;3;seattle;US;wa;married;2427;4ba597d38c5642fd3d7bf63e2bec5085;1988
8629;male;2020-07-30 18:22:33.482;2020-07-30 18:03:00.000;$40,000-$59,999;4;?;GB;sct;married;1173;835b41b03aeb8968e81c962fd059caef;1987
8630;female;2020-07-30 18:18:47.149;2020-07-30 18:18:01.000;$15,000-$24,999;2;lawton;US;ok;cohabitating;46;fd103a73eabbeefe94db664ce68bd5ed;1993
8631;female;2020-07-30 18:15:39.591;2020-07-30 17:18:02.000;$40,000-$59,999;2;des moines;US;ia;married;3457;842030e1f53cb75868647f4fc82ce9ae;1985
8632;female;2020-07-30 17:59:17.773;2020-07-30 15:33:02.000;$25,000-$39,999;4;san benito;US;tx;married;8775;ad80ab40427b3fad9e4a4d505972a642;1982
8633;female;2020-07-30 17:33:56.494;2020-07-30 17:33:02.000;$25,000-$39,999;2;houston;US;tx;married;54;cc1406536cca098a5f8f49de11859f07;1996
8634;male;2020-07-30 17:30:31.397;2020-07-30 17:03:00.000;$40,000-$59,999;3;las vegas;US;nv;single;1651;e9aa026e4f08b81f43983323f9bc815d;1994
8635;male;2020-07-30 17:17:13.813;2020-07-30 16:48:01.000;$40,000-$59,999;3;?;US;?;married;1752;adfb7062a6bb430d0876f94169724975;1990
8636;male;2020-07-30 16:59:46.341;2020-07-30 15:48:01.000;$60,000-$74,999;4;new york;US;ny;married;4305;3fe3ff2e01e7f9bbe335ba5e89c1520e;1990
8637;male;2020-07-30 16:40:21.663;2020-07-30 16:33:01.000;$25,000-$39,999;2;billings;US;mt;married;440;23a7e3de43e3e12211271658986a2ea7;1989
8638;female;2020-07-30 16:35:04.909;2020-07-30 16:03:11.000;$60,000-$74,999;4;powers lake;US;wi;married;1913;e03d7b5647b998bf3b489c5f34bf34d7;1990
8639;male;2020-07-30 16:19:46.669;2020-07-30 16:18:01.000;$40,000-$59,999;4;middletown;US;ny;married;105;4c47853505fbe1f19ca3cd3c156a1b27;1995
8640;male;2020-07-30 16:12:31.816;2020-07-30 13:03:01.000;$25,000-$39,999;3;houston;US;tx;married;11370;7afd1be3296f4f1baca36a64d1a6a726;1985
8641;female;2020-07-30 15:30:30.189;2020-07-30 13:18:00.000;$60,000-$74,999;4;east brunswick;US;nj;married;7950;9fef5481c41820b233f310c303521622;1984
8642;female;2020-07-30 15:23:45.372;2020-07-30 15:18:00.000;$75,000-$99,999;4;colonial heights;US;va;married;345;e8511a38f00974ed7119d2c32fccb86f;1948
8643;female;2020-07-30 15:22:44.210;2020-07-30 12:18:31.000;$15,000-$24,999;3;belleville;US;il;married;11053;3d0162378c098f62967544dc0ebde866;1995
8644;male;2020-07-30 15:04:00.763;2020-07-30 15:03:01.000;$60,000-$74,999;2;emporia;US;ks;married;59;1620876464a422bce7310e6db5d3b3cf;1984
8645;male;2020-07-30 14:57:40.640;2020-07-30 14:03:01.000;$15,000-$24,999;2;halifax;CA;ns;cohabitating;3279;9ad9f9547401189ec1ca2226b42d606d;1997
8646;female;2020-07-30 14:50:31.576;2020-07-30 14:33:00.000;$60,000-$74,999;4;new york;US;ny;single;1051;0e445dde8ad730e275e912710d7816c1;1995
8647;male;2020-07-30 14:50:25.054;2020-07-30 14:48:01.000;Less than $10,000;3;beaverton;US;or;single;144;be1e311321f887fb8c6acc24d3f16600;1978
8648;female;2020-07-30 14:22:08.222;2020-07-30 14:18:00.000;$40,000-$59,999;5+;secaucus;US;nj;married;248;3206592fb46b99cd258998f0858042cc;1987
8649;male;2020-07-30 14:03:31.605;2020-07-30 13:48:01.000;$25,000-$39,999;2;?;US;in;married;930;88b3bb0c1fa102164b321a8f4079868a;1951
8650;female;2020-07-30 14:01:51.090;2020-07-30 12:03:19.000;$40,000-$59,999;4;portland;US;me;single;7112;7caec1b2a0750f9bd4ff95d90013a699;1992
8651;male;2020-07-30 13:58:20.030;;$25,000-$39,999;2;medicine lodge;US;ks;married;NA;e848e3959b3931553d5fa155093e2764;1951
8652;male;2020-07-30 13:58:19.983;2020-07-30 10:33:01.000;$25,000-$39,999;2;medicine lodge;US;ks;married;12318;e848e3959b3931553d5fa155093e2764;1951
8653;male;2020-07-30 13:56:02.049;2020-07-30 12:48:01.000;$40,000-$59,999;4;portland;US;me;married;4081;199400a657a05e45716fc0c4792c5cc0;1986
8654;female;2020-07-30 13:47:00.887;2020-07-30 13:33:00.000;$40,000-$59,999;3;madison;US;ct;married;840;4aeaceffcd88c2863311fc26a8bda626;1984
8655;female;2020-07-30 13:41:21.480;2020-07-30 12:33:01.000;$15,000-$24,999;1;jacksonville;US;fl;single;4100;2b3386fd8aacf1f327dde3ea14f5d60d;1978
8656;male;2020-07-30 11:49:52.733;2020-07-30 11:48:00.000;$100,000 or more;3;columbia;US;md;single;112;24fe8f829de6d90f3af5a3cf58bae041;1994
8657;male;2020-07-30 11:47:30.512;2020-07-30 11:33:00.000;$75,000-$99,999;4;san jose;US;ca;married;870;ed40747c6fb8d1d80c4ee0e4381d4955;1985
8658;male;2020-07-30 11:34:10.385;2020-07-30 11:18:01.000;$40,000-$59,999;3;portland;US;me;married;969;64240fa0ddcff3401093038552a35c5e;1969
8659;female;2020-07-30 11:04:15.294;2020-07-30 10:03:14.000;Less than $10,000;3;chennai;IN;tn;single;3661;50c2cdea3cf09de7beb1c831d2650426;1996
8660;female;2020-07-30 11:03:58.313;2020-07-30 11:03:01.000;$40,000-$59,999;2;shamokin;US;pa;married;57;7feaa87f3b1c2e39bdec938fdcae878c;1973
8661;male;2020-07-30 10:48:53.424;2020-07-30 10:48:01.000;Less than $10,000;2;chennai;IN;tn;single;52;75aba2a652aa13451d38b23fd3ba7766;1995
8662;female;2020-07-30 10:42:40.990;2020-07-30 09:18:01.000;$75,000-$99,999;2;scottville;US;mi;married;5079;add034cf16740d6226f5edbd9cde5038;1966
8663;male;2020-07-30 09:57:11.185;2020-07-30 09:48:09.000;$10,000-$14,999;2;houston;US;tx;married;542;b6118849ba10892c77ac91ab2c09b778;1984
8664;female;2020-07-30 09:35:50.682;2020-07-30 09:33:01.000;$40,000-$59,999;5+;?;US;?;married;169;badae081b641e97ab45abd4012d485e0;1960
8665;male;2020-07-30 09:22:02.153;2020-07-30 08:48:00.000;$15,000-$24,999;4;portland;US;me;married;2042;2a77a55d3c632be2f6687a5bd26bdcbb;1981
8666;male;2020-07-30 09:13:27.230;2020-07-30 08:33:01.000;$15,000-$24,999;2;dix hills;US;ny;single;2426;ded81b529e63fd1514d65861e4b6242d;2002
8667;male;2020-07-30 09:09:57.670;2020-07-30 09:03:01.000;$25,000-$39,999;3;dearing;US;ks;married;416;5361007f8cfa2b41e84c07876d08438d;1980
8668;male;2020-07-30 08:21:58.229;2020-07-30 08:18:01.000;$60,000-$74,999;3;secaucus;US;nj;married;237;f9d093469a4269b0c7369c412f931864;1975
8669;male;2020-07-30 08:20:08.787;2020-07-30 08:03:11.000;$25,000-$39,999;5+;cheektowaga;US;ny;married;1017;d15a5c34bd13f74a2aa22322528eb7e2;1975
8670;male;2020-07-30 08:14:22.411;2020-07-30 07:48:00.000;$15,000-$24,999;4;karachi;PK;sd;single;1582;330f3049fc72b27357418839e2041bbd;1992
8671;male;2020-07-30 07:51:11.686;2020-07-30 07:33:01.000;$75,000-$99,999;4;washington;US;va;single;1090;dded999e8879c84205f1b958c85ddb76;1995
8672;male;2020-07-30 07:20:43.538;2020-07-30 07:18:01.000;$15,000-$24,999;4;amsterdam;NL;nh;single;162;08d1d81662952b82896b54ba47c58c8a;1992
8673;female;2020-07-30 07:04:28.848;2020-07-30 07:03:00.000;$25,000-$39,999;4;gainesville;US;ga;married;88;0ab2103534e0e4655273ec36d4832031;1982
8674;male;2020-07-30 06:52:57.331;2020-07-30 06:48:01.000;$40,000-$59,999;2;phoenix;US;az;married;296;21eed617f4e89f45d1132ee487b15103;1980
8675;male;2020-07-30 06:34:34.765;2020-07-30 06:33:01.000;$25,000-$39,999;3;el paso;US;tx;married;93;ec1204ebf86f18b8c749bd1e2b417847;1972
8676;female;2020-07-30 06:07:21.038;2020-07-30 06:03:01.000;$25,000-$39,999;2;pimpri-chinchwad;IN;mh;married;260;7a2e13fa5bc545d94aae6aac7db21a2b;1966
8677;male;2020-07-30 05:53:45.518;2020-07-30 05:03:01.000;$40,000-$59,999;4;cypress;US;tx;single;3044;732213b0fc6fb93aea0765e2fb6b66f8;1997
8678;female;2020-07-30 05:49:28.141;2020-07-30 05:48:01.000;$25,000-$39,999;3;st. louis;US;mo;married;87;0bd1149a4a85207d72fab008e19155dc;1972
8679;female;2020-07-30 05:36:07.731;2020-07-30 05:33:00.000;$15,000-$24,999;2;union park;US;fl;divorced;187;c29c4e87420bfcb2d97fc0df0e24e39e;1956
8680;male;2020-07-30 05:31:54.683;2020-07-30 05:18:00.000;$60,000-$74,999;4;chennai;IN;tn;married;834;c6bfe3bcc869f41f73d6b2bb4440f400;1985
8681;male;2020-07-30 04:50:35.385;2020-07-30 04:48:00.000;$40,000-$59,999;3;phoenixville;US;pa;engaged;155;7ee7d43c6385efa2c59273053495aecc;1989
8682;male;2020-07-30 04:41:51.062;;$25,000-$39,999;4;thornton;US;co;married;NA;9ae0b025d8403393cca8e2145b6d8b8d;1986
8683;male;2020-07-30 04:41:50.966;2020-07-30 04:33:00.000;$25,000-$39,999;4;thornton;US;co;married;530;9ae0b025d8403393cca8e2145b6d8b8d;1986
8684;male;2020-07-30 04:28:13.106;2020-07-30 03:03:01.000;$25,000-$39,999;1;aiken;US;sc;single;5112;10abcb91847bcc90907aa8b4ae8237e6;1988
8685;male;2020-07-30 04:20:15.336;2020-07-30 04:18:00.000;$75,000-$99,999;5+;seattle;US;wa;married;135;5a4ca19ee59224a641b3ae0e1e23f95c;1987
8686;male;2020-07-30 04:15:33.519;2020-07-30 04:03:01.000;$25,000-$39,999;2;houston;US;tx;married;752;6f683174f498f48ca95bfe51f5b82c35;1991
8687;female;2020-07-30 03:50:02.246;2020-07-30 03:48:01.000;$25,000-$39,999;4;houston;US;tx;married;121;c4e53f32b69c68b6763ac537519d63e1;1996
8688;female;2020-07-30 03:49:57.537;2020-07-30 02:48:00.000;$40,000-$59,999;3;portland;US;me;married;3717;08568b73e998b18d150860c185f49576;1988
8689;female;2020-07-30 03:36:33.436;2020-07-30 02:33:01.000;$40,000-$59,999;3;hamilton;CA;on;married;3812;72fe2d227a1757e3df732225130f0829;1974
8690;female;2020-07-30 03:35:59.961;2020-07-30 03:33:00.000;$10,000-$14,999;2;portland;US;me;married;179;54385d9dbd857912b4f8f9c14ec9420a;1985
8691;female;2020-07-30 03:22:09.591;2020-07-30 03:18:00.000;$15,000-$24,999;2;houston;US;tx;married;249;5a5f78bb8b6f5c10ea467ee5dfcfe3ed;1995
8692;male;2020-07-30 03:20:38.766;2020-07-30 02:03:01.000;$40,000-$59,999;2;belo horizonte;BR;mg;single;4657;14e15d5a6cd42d0b86418c920d873658;1992
8693;female;2020-07-30 03:18:08.244;2020-07-30 02:18:00.000;Less than $10,000;5+;new york;US;ny;engaged;3608;a82a00e70e9c5d8b94df2c66ef83442e;1993
8694;female;2020-07-30 01:52:59.271;2020-07-30 01:48:01.000;$15,000-$24,999;3;marietta;US;ga;engaged;298;1f4037fb0cb0d4ef833c122d1c0f15ec;1988
8695;male;2020-07-30 01:38:05.333;2020-07-30 00:33:01.000;$25,000-$39,999;1;los angeles;US;ca;single;3904;4dcfc62c52992bf51f8e9bbc79846337;1992
8696;male;2020-07-30 01:20:42.815;2020-07-30 01:18:00.000;$75,000-$99,999;4;?;US;ny;married;162;f48174f9ea90b1a9797d42a8a98a1690;1970
8697;female;2020-07-30 01:11:07.908;2020-07-30 01:03:01.000;$10,000-$14,999;4;chennai;IN;tn;single;486;98efb14503dfd7176b31d55447427112;1995
8698;male;2020-07-30 00:49:35.136;2020-07-30 00:48:01.000;Less than $10,000;4;fortaleza;BR;ce;single;94;266c1a2b5bc06fb7f027e909c1049d7e;1998
8699;male;2020-07-30 00:46:22.357;2020-07-29 23:03:13.000;$60,000-$74,999;4;manaus;BR;am;married;6189;2c2fa2ba0849c9d22091e8aa4a1c216e;1991
8700;male;2020-07-30 00:37:22.026;2020-07-30 00:03:01.000;$60,000-$74,999;4;melrose;US;ma;married;2061;809bf3a8ab2cd85daa9ed9f474ce21e0;1989
8701;male;2020-07-30 00:20:02.618;2020-07-30 00:18:00.000;$40,000-$59,999;3;None;ZZ;None;married;122;bc5edbb21f58291e0b18101a8d546ebf;1990
8702;male;2020-07-29 23:56:39.743;2020-07-29 22:48:00.000;$60,000-$74,999;3;wellington;US;fl;divorced;4119;b572b435497dfc88a3fdd72ef15bd373;1976
8703;male;2020-07-29 23:40:03.512;2020-07-29 23:33:01.000;$60,000-$74,999;2;florissant;US;mo;married;422;3f9c35795edfd8c07c4592cc4896a082;1990
8704;male;2020-07-29 23:20:12.101;2020-07-29 23:18:09.000;$75,000-$99,999;1;montville;US;nj;single;123;1d247b1d5a33b2106a4f941ce4b7b206;1995
8705;female;2020-07-29 22:52:32.997;2020-07-29 22:18:01.000;$10,000-$14,999;1;stanton;US;ky;single;2071;6ec4db01da76e641eb9dfbbb05d65493;1952
8706;male;2020-07-29 22:38:29.649;2020-07-29 22:33:00.000;$15,000-$24,999;4;fullerton;US;ca;single;329;55e41b7dd8f512380473d91fd4b6000b;1990
8707;male;2020-07-29 22:17:55.610;2020-07-29 22:03:01.000;$100,000 or more;4;dalton;US;ga;married;894;ef448b8391dcd76918e9110f40632cbf;1981
8708;male;2020-07-29 21:57:46.112;2020-07-29 21:48:00.000;$40,000-$59,999;2;dillon;US;mt;married;586;240bde078881224ff69418085b543bb6;1990
8709;female;2020-07-29 21:41:26.348;2020-07-29 21:18:01.000;$60,000-$74,999;3;dearing;US;ks;single;1405;1c787eb3974978a89f7512970905a88f;1995
8710;male;2020-07-29 21:37:42.927;2020-07-29 21:33:01.000;$100,000 or more;4;lynwood;US;ca;engaged;281;a451b1249cd30d0af9f83a122ccbf156;1980
8711;male;2020-07-29 21:15:01.770;2020-07-29 21:03:01.000;Less than $10,000;1;marietta;US;ga;single;720;0fa6e120258e7f79f2cdeff3c5396eb0;2000
8712;female;2020-07-29 21:06:00.684;2020-07-29 20:33:01.000;$15,000-$24,999;4;baton rouge;US;la;married;1979;110be621482b243ada9af32fe0007d08;1979
8713;female;2020-07-29 21:03:45.577;2020-07-29 20:18:00.000;$15,000-$24,999;2;birkenhead;GB;eng;single;2745;ce9ddfa982b7d0d99a5455fa713e379c;1997
8714;male;2020-07-29 20:58:51.699;2020-07-29 19:48:01.000;$40,000-$59,999;4;fairport;US;ny;single;4250;6fdb930084fe4d8aa2477ccb2dbba670;1993
8715;male;2020-07-29 20:57:27.036;2020-07-29 20:03:01.000;$40,000-$59,999;2;templeton;US;ca;married;3266;aa13d9ca781efc914907ce47a26e7ff6;1990
8716;male;2020-07-29 20:48:34.971;2020-07-29 20:48:00.000;$100,000 or more;2;arlington;US;va;cohabitating;34;e49466bc38fa07b096701fe3ef1cda34;1974
8717;male;2020-07-29 20:44:21.326;2020-07-29 17:48:00.000;$25,000-$39,999;1;chesapeake;US;va;single;10581;802a481b1ba7db2f9395a2002124943d;1994
8718;male;2020-07-29 20:39:07.231;2020-07-29 18:33:01.000;$60,000-$74,999;4;palm desert;US;ca;married;7566;d086485fc152b3ef73ba13764c89b594;1992
8719;male;2020-07-29 19:42:09.117;2020-07-29 18:48:01.000;$60,000-$74,999;3;fayetteville;US;nc;married;3248;7bcaa71a62bdae74be4fd778dd5f751f;1989
8720;female;2020-07-29 19:40:53.726;2020-07-29 19:03:00.000;$40,000-$59,999;3;secaucus;US;nj;married;2273;642f0d79d43efcc783c723cdcf3422d7;1987
8721;male;2020-07-29 19:39:18.788;2020-07-29 19:33:01.000;$10,000-$14,999;3;redmond;US;wa;married;377;a8db3aafd075feb6136c4392724c3742;1968
8722;female;2020-07-29 19:32:32.561;2020-07-29 19:18:00.000;$10,000-$14,999;3;ho chi minh city;VN;sg;married;872;8ec2705adcb4f394fd3a88e5e3d8b213;1987
8723;male;2020-07-29 18:51:33.028;2020-07-29 17:03:01.000;$75,000-$99,999;4;marrero;US;la;married;6512;02362096f2750e3f1bb8934a4c650be5;1995
8724;female;2020-07-29 18:49:34.087;2020-07-29 18:03:01.000;$75,000-$99,999;5+;uberaba;BR;mg;married;2793;76826cf50aa249e5f37a80b3853c70c6;1983
8725;female;2020-07-29 18:26:10.847;2020-07-29 18:18:01.000;Less than $10,000;4;new york;US;ny;married;489;5de975922d8fcf959a9ad62bb92cda8f;1971
8726;female;2020-07-29 18:05:10.654;2020-07-29 14:48:00.000;$40,000-$59,999;2;arlington;US;tx;married;11830;c5f8093132a923b778fcb53fcde66085;1987
8727;male;2020-07-29 17:56:33.877;2020-07-29 16:33:00.000;$10,000-$14,999;4;pasadena;US;tx;married;5013;8cc93a80567131ffb8e86e31710a0aec;1990
8728;female;2020-07-29 17:43:35.218;2020-07-29 17:33:00.000;$25,000-$39,999;4;mississauga;CA;on;married;635;e3221a2c2bb32af2628c4bf4db5ba683;1989
8729;male;2020-07-29 17:31:01.908;2020-07-29 17:18:01.000;$100,000 or more;4;winston-salem;US;nc;married;780;6f3c781d7091dd48c34af3997e0bc4cc;1977
8730;male;2020-07-29 16:52:11.068;2020-07-29 16:48:01.000;$25,000-$39,999;5+;springfield;US;oh;married;250;0be6b81ef01bf1edac144297c9aa05b1;1973
8731;male;2020-07-29 16:36:15.236;2020-07-29 13:33:01.000;$10,000-$14,999;2;new york;US;ny;single;10994;4f06e4fc8be859d9b2f64df0e4cfa076;1995
8732;male;2020-07-29 16:31:36.662;2020-07-29 16:18:01.000;$15,000-$24,999;4;miami;US;fl;married;815;3e59e2f1c1cd50f330f70b6d558236bf;1988
8733;female;2020-07-29 16:27:15.033;2020-07-29 16:03:01.000;$40,000-$59,999;3;san jose;US;ca;single;1454;bc4e38cd1eae136cc1218a935217666a;1994
8734;male;2020-07-29 16:07:34.811;2020-07-29 15:48:01.000;$40,000-$59,999;4;fulton;US;ny;married;1173;49d709af024857edea2285e4e96acf04;1995
8735;female;2020-07-29 16:03:56.494;2020-07-29 14:33:00.000;$40,000-$59,999;4;ilion;US;ny;married;5456;b3b5704b102a310b782e11c9b1529216;1995
8736;female;2020-07-29 16:01:42.833;2020-07-29 15:18:10.000;$75,000-$99,999;2;meriden;US;ct;cohabitating;2612;98ccdd8530b606b67799b6768f40681a;1993
8737;male;2020-07-29 15:50:46.607;2020-07-29 13:48:01.000;$25,000-$39,999;3;portland;US;me;married;7365;59778ab9d83cf26013676591f6eae0f0;1959
8738;male;2020-07-29 15:45:16.000;2020-07-29 15:33:01.000;$40,000-$59,999;5+;union park;US;fl;married;735;dd3171f9eb360e4c28e2a73e354a25f2;1993
8739;male;2020-07-29 14:45:05.911;2020-07-29 14:18:00.000;$60,000-$74,999;4;?;US;?;married;1625;c23f2d3dcba93dee05505fab12215cb0;1995
8740;female;2020-07-29 14:25:32.039;2020-07-29 14:03:01.000;$75,000-$99,999;4;?;US;ks;single;1351;15f6d2f8ff9986596b3c08a4c304d363;1991
8741;male;2020-07-29 13:43:08.364;2020-07-29 12:33:01.000;$40,000-$59,999;3;saint-nazaire;FR;pdl;cohabitating;4207;2622d723015029478c3db7c9e806ed64;1991
8742;male;2020-07-29 13:20:23.643;2020-07-29 13:18:02.000;$25,000-$39,999;4;chantilly;US;va;married;141;59e196337718812e8576658ddff7fd81;1990
8743;female;2020-07-29 13:03:57.686;2020-07-29 13:03:00.000;$75,000-$99,999;3;cesar chavez;US;tx;married;57;cfe7a557ff7df80466f1389edf61ba03;1994
8744;female;2020-07-29 12:54:00.816;2020-07-29 10:33:00.000;$40,000-$59,999;4;boston;US;ma;married;8460;acc60df749ee030cb254ac9c74ec4518;1987
8745;male;2020-07-29 12:50:58.115;2020-07-29 12:48:00.000;$100,000 or more;3;centreville;US;va;married;178;9606138281adabea1aa2264d16b5a6b3;1988
8746;male;2020-07-29 12:28:19.997;2020-07-29 12:18:01.000;$60,000-$74,999;3;las vegas;US;nv;married;618;862959cd2388d15f2e3462d49348aef5;1962
8747;female;2020-07-29 12:13:19.682;2020-07-29 11:03:01.000;$40,000-$59,999;3;raleigh;US;nc;married;4218;7806412ac328561ea7ce11a6cec33a4b;1996
8748;male;2020-07-29 12:09:15.161;2020-07-29 12:03:01.000;$75,000-$99,999;4;country club;US;fl;married;374;3aa45b01b20c7fbb4ea9ec56c0c08aeb;1984
8749;female;2020-07-29 11:50:28.564;2020-07-29 11:48:00.000;$25,000-$39,999;3;los angeles;US;ca;married;148;94e21da6997543bfaaa7b049cdceda44;1976
